id,group,cult,day,concentration,no,samp,VL,a,b,L
NSA_0.0_BP_6_1,HSR,BP,1,0,1,6,14,24.52,-20.26,47.47
NSA_0.0_BP_6_1,HSR,BP,6,0,1,6,14,3.83,-2.37,59.98
NSA_0.0_BP_6_1,HSR,BP,9,0,1,6,14,27.61,-23.98,44.28
NSA_0.0_BP_6_1,HSR,BP,11,0,1,6,14,12.59,-12.19,66.02
NSA_0.0_BP_6_1,HSR,BP,14,0,1,6,14,6.17,-3.94,78.66
NSA_0.0_BP_6_2,HSR,BP,1,0,2,6,14,25.85,-20.94,46.74
NSA_0.0_BP_6_2,HSR,BP,6,0,2,6,14,3.89,-2.42,59.33
NSA_0.0_BP_6_2,HSR,BP,9,0,2,6,14,27.08,-23.65,44.5
NSA_0.0_BP_6_2,HSR,BP,11,0,2,6,14,12.49,-12.08,66.1
NSA_0.0_BP_6_2,HSR,BP,14,0,2,6,14,6.19,-3.92,78.69
NSA_0.0_BP_6_3,HSR,BP,1,0,3,6,14,26.37,-21.27,46.62
NSA_0.0_BP_6_3,HSR,BP,6,0,3,6,14,3.98,-2.69,60.87
NSA_0.0_BP_6_3,HSR,BP,9,0,3,6,14,27.12,-23.75,44.86
NSA_0.0_BP_6_3,HSR,BP,11,0,3,6,14,12.35,-11.93,66.36
NSA_0.0_BP_6_3,HSR,BP,14,0,3,6,14,6.22,-3.87,78.67
NSA_0.0_BP_7_1,HSR,BP,1,0,1,7,12,18.28,-16.47,60.45
NSA_0.0_BP_7_1,HSR,BP,6,0,1,7,12,4.91,3.87,45.91
NSA_0.0_BP_7_1,HSR,BP,9,0,1,7,12,30.58,-26.93,42.63
NSA_0.0_BP_7_1,HSR,BP,11,0,1,7,12,20.83,-16.33,52.59
NSA_0.0_BP_7_1,HSR,BP,14,0,1,7,12,-0.36,7.68,89.26
NSA_0.0_BP_7_2,HSR,BP,1,0,2,7,12,18.83,-16.99,59.07
NSA_0.0_BP_7_2,HSR,BP,6,0,2,7,12,4.66,5.61,48.26
NSA_0.0_BP_7_2,HSR,BP,9,0,2,7,12,30.61,-26.97,42.33
NSA_0.0_BP_7_2,HSR,BP,11,0,2,7,12,20.59,-16.21,52.46
NSA_0.0_BP_7_2,HSR,BP,14,0,2,7,12,0.5,5.8,85.12
NSA_0.0_BP_7_3,HSR,BP,1,0,3,7,12,19.01,-17.15,59.31
NSA_0.0_BP_7_3,HSR,BP,6,0,3,7,12,4.3,5.51,48.74
NSA_0.0_BP_7_3,HSR,BP,9,0,3,7,12,30.53,-26.74,42.4
NSA_0.0_BP_7_3,HSR,BP,11,0,3,7,12,20.77,-16.32,51.96
NSA_0.0_BP_7_3,HSR,BP,14,0,3,7,12,0.48,6.06,86.58
NSA_0.0_BP_8_1,HSR,BP,1,0,1,8,13,23.4,-20.61,53.92
NSA_0.0_BP_8_1,HSR,BP,6,0,1,8,13,2.26,-1.63,79.52
NSA_0.0_BP_8_1,HSR,BP,9,0,1,8,13,12.33,-10.84,69.66
NSA_0.0_BP_8_1,HSR,BP,11,0,1,8,13,20.66,-20.49,57.75
NSA_0.0_BP_8_1,HSR,BP,14,0,1,8,13,22.1,-19.87,47.29
NSA_0.0_BP_8_2,HSR,BP,1,0,2,8,13,25.26,-21.99,52.51
NSA_0.0_BP_8_2,HSR,BP,6,0,2,8,13,3.4,-2.75,78.55
NSA_0.0_BP_8_2,HSR,BP,9,0,2,8,13,19.99,-17.91,55.39
NSA_0.0_BP_8_2,HSR,BP,11,0,2,8,13,22.61,-22.35,54.01
NSA_0.0_BP_8_2,HSR,BP,14,0,2,8,13,21.19,-19.38,48.1
NSA_0.0_BP_8_3,HSR,BP,1,0,3,8,13,25.99,-22.61,51.86
NSA_0.0_BP_8_3,HSR,BP,6,0,3,8,13,7.08,-7.49,76.69
NSA_0.0_BP_8_3,HSR,BP,9,0,3,8,13,8.98,-7.85,65.35
NSA_0.0_BP_8_3,HSR,BP,11,0,3,8,13,20.21,-19.99,56.31
NSA_0.0_BP_8_3,HSR,BP,14,0,3,8,13,20.58,-18.88,49.27
NSA_0.0_BP_9_1,HSR,BP,1,0,1,9,15,23.54,-21.38,48.71
NSA_0.0_BP_9_1,HSR,BP,6,0,1,9,15,21.95,-20.37,48.52
NSA_0.0_BP_9_1,HSR,BP,9,0,1,9,15,23.37,-20.22,49.08
NSA_0.0_BP_9_1,HSR,BP,11,0,1,9,15,0.82,3.03,89.36
NSA_0.0_BP_9_1,HSR,BP,14,0,1,9,15,19.23,-17.44,56.01
NSA_0.0_BP_9_2,HSR,BP,1,0,2,9,15,24.27,-21.72,48.9
NSA_0.0_BP_9_2,HSR,BP,6,0,2,9,15,21.44,-19.93,49.54
NSA_0.0_BP_9_2,HSR,BP,9,0,2,9,15,24.48,-21.41,45.52
NSA_0.0_BP_9_2,HSR,BP,11,0,2,9,15,0.44,1.95,88.03
NSA_0.0_BP_9_2,HSR,BP,14,0,2,9,15,20.28,-18.3,54.06
NSA_0.0_BP_9_3,HSR,BP,1,0,3,9,15,23.96,-21.53,49.28
NSA_0.0_BP_9_3,HSR,BP,6,0,3,9,15,21.46,-20,49.8
NSA_0.0_BP_9_3,HSR,BP,9,0,3,9,15,23.66,-20.5,46.64
NSA_0.0_BP_9_3,HSR,BP,11,0,3,9,15,0.27,2.32,88.61
NSA_0.0_BP_9_3,HSR,BP,14,0,3,9,15,20.23,-18.35,53.9
NSA_0.0_BP_10_1,HSR,BP,1,0,1,10,12,28.91,-25.01,49.23
NSA_0.0_BP_10_1,HSR,BP,6,0,1,10,12,33.34,-28.77,40.85
NSA_0.0_BP_10_1,HSR,BP,9,0,1,10,12,13.31,-13.44,67.04
NSA_0.0_BP_10_1,HSR,BP,11,0,1,10,12,23.33,-22.11,54.39
NSA_0.0_BP_10_1,HSR,BP,14,0,1,10,12,21.75,-16.59,46.76
NSA_0.0_BP_10_2,HSR,BP,1,0,2,10,12,28.69,-25.62,49.47
NSA_0.0_BP_10_2,HSR,BP,6,0,2,10,12,32.78,-28.38,41.47
NSA_0.0_BP_10_2,HSR,BP,9,0,2,10,12,12.98,-13.22,66.28
NSA_0.0_BP_10_2,HSR,BP,11,0,2,10,12,21.18,-20.14,55.5
NSA_0.0_BP_10_2,HSR,BP,14,0,2,10,12,21.75,-16.7,46.44
NSA_0.0_BP_10_3,HSR,BP,1,0,3,10,12,28.13,-25.27,49.97
NSA_0.0_BP_10_3,HSR,BP,6,0,3,10,12,32.18,-28.03,42.23
NSA_0.0_BP_10_3,HSR,BP,9,0,3,10,12,12.7,-12.91,68.22
NSA_0.0_BP_10_3,HSR,BP,11,0,3,10,12,22.88,-20.96,55.54
NSA_0.0_BP_10_3,HSR,BP,14,0,3,10,12,21.55,-16.69,46.49
NSA_0.0_BP_11_1,HSR,BP,1,0,1,11,10,18.18,-16.69,48.46
NSA_0.0_BP_11_1,HSR,BP,6,0,1,11,10,18.58,-17.55,56.07
NSA_0.0_BP_11_1,HSR,BP,9,0,1,11,10,22.69,-16,38.89
NSA_0.0_BP_11_1,HSR,BP,11,0,1,11,10,24.61,-23.61,50.22
NSA_0.0_BP_11_1,HSR,BP,14,0,1,11,10,4.05,3.93,72.73
NSA_0.0_BP_11_2,HSR,BP,1,0,2,11,10,17.2,-15.85,50.17
NSA_0.0_BP_11_2,HSR,BP,6,0,2,11,10,18.46,-17.55,55.59
NSA_0.0_BP_11_2,HSR,BP,9,0,2,11,10,22.85,-16,39.17
NSA_0.0_BP_11_2,HSR,BP,11,0,2,11,10,22.42,-21.84,48.74
NSA_0.0_BP_11_2,HSR,BP,14,0,2,11,10,3.96,3.98,72.83
NSA_0.0_BP_11_3,HSR,BP,1,0,3,11,10,17.21,-15.95,50.93
NSA_0.0_BP_11_3,HSR,BP,6,0,3,11,10,18.34,-17.55,55.6
NSA_0.0_BP_11_3,HSR,BP,9,0,3,11,10,22.98,-16.14,39.21
NSA_0.0_BP_11_3,HSR,BP,11,0,3,11,10,24.64,-23.36,44.03
NSA_0.0_BP_11_3,HSR,BP,14,0,3,11,10,3.99,4.01,72.86
NSA_0.0_BP_12_1,HSR,BP,1,0,1,12,14,23.27,-21.23,50.04
NSA_0.0_BP_12_1,HSR,BP,6,0,1,12,14,29.57,-26.59,45.9
NSA_0.0_BP_12_1,HSR,BP,9,0,1,12,14,11.81,-9.54,51.08
NSA_0.0_BP_12_1,HSR,BP,11,0,1,12,14,24.01,-21.88,46.11
NSA_0.0_BP_12_1,HSR,BP,14,0,1,12,14,9.76,-7.45,65.29
NSA_0.0_BP_12_2,HSR,BP,1,0,2,12,14,22.23,-20.46,51.57
NSA_0.0_BP_12_2,HSR,BP,6,0,2,12,14,29.94,-26.84,45.68
NSA_0.0_BP_12_2,HSR,BP,9,0,2,12,14,13.52,-11.87,58.01
NSA_0.0_BP_12_2,HSR,BP,11,0,2,12,14,24.21,-21.78,46.12
NSA_0.0_BP_12_2,HSR,BP,14,0,2,12,14,9.95,-7.67,64.87
NSA_0.0_BP_12_3,HSR,BP,1,0,3,12,14,21.88,-20.28,52.03
NSA_0.0_BP_12_3,HSR,BP,6,0,3,12,14,29.62,-26.82,46.03
NSA_0.0_BP_12_3,HSR,BP,9,0,3,12,14,8.45,-7.64,71.2
NSA_0.0_BP_12_3,HSR,BP,11,0,3,12,14,24.24,-21.89,45.99
NSA_0.0_BP_12_3,HSR,BP,14,0,3,12,14,10.12,-7.72,64.74
NSA_0.1_BP_1_1,HSR,BP,1,0.1,1,1,13,23.37,-21.92,52.48
NSA_0.1_BP_1_1,HSR,BP,6,0.1,1,1,13,-3.1,16.99,65.14
NSA_0.1_BP_1_1,HSR,BP,9,0.1,1,1,13,19.78,-20.11,60.41
NSA_0.1_BP_1_1,HSR,BP,11,0.1,1,1,13,5.87,-4.19,81.27
NSA_0.1_BP_1_1,HSR,BP,14,0.1,1,1,13,22.07,-21.79,50.69
NSA_0.1_BP_1_2,HSR,BP,1,0.1,2,1,13,20.81,-20.07,55.35
NSA_0.1_BP_1_2,HSR,BP,6,0.1,2,1,13,-0.69,22.24,49.82
NSA_0.1_BP_1_2,HSR,BP,9,0.1,2,1,13,19.46,-19.83,61.07
NSA_0.1_BP_1_2,HSR,BP,11,0.1,2,1,13,6.01,-4.53,80.66
NSA_0.1_BP_1_2,HSR,BP,14,0.1,2,1,13,20.01,-19.22,54.38
NSA_0.1_BP_1_3,HSR,BP,1,0.1,3,1,13,20.95,-20.12,55.04
NSA_0.1_BP_1_3,HSR,BP,6,0.1,3,1,13,0.79,18.26,48.01
NSA_0.1_BP_1_3,HSR,BP,9,0.1,3,1,13,19.41,-19.6,61.44
NSA_0.1_BP_1_3,HSR,BP,11,0.1,3,1,13,5.95,-4.47,80.77
NSA_0.1_BP_1_3,HSR,BP,14,0.1,3,1,13,17.32,-17.06,58.1
NSA_0.1_BP_2_1,HSR,BP,1,0.1,1,2,13,26.76,-25.12,51.57
NSA_0.1_BP_2_1,HSR,BP,6,0.1,1,2,13,22.38,-21.4,51.85
NSA_0.1_BP_2_1,HSR,BP,9,0.1,1,2,13,5.35,-4.99,72.13
NSA_0.1_BP_2_1,HSR,BP,11,0.1,1,2,13,25.61,-24.07,47.92
NSA_0.1_BP_2_1,HSR,BP,14,0.1,1,2,13,18.46,-18.56,58.05
NSA_0.1_BP_2_2,HSR,BP,1,0.1,2,2,13,25.36,-23.96,53.66
NSA_0.1_BP_2_2,HSR,BP,6,0.1,2,2,13,22.45,-21.41,52.02
NSA_0.1_BP_2_2,HSR,BP,9,0.1,2,2,13,4.79,-4.36,76.9
NSA_0.1_BP_2_2,HSR,BP,11,0.1,2,2,13,24.87,-23.25,47.7
NSA_0.1_BP_2_2,HSR,BP,14,0.1,2,2,13,18.55,-18.46,58.14
NSA_0.1_BP_2_3,HSR,BP,1,0.1,3,2,13,25.05,-23.84,54.01
NSA_0.1_BP_2_3,HSR,BP,6,0.1,3,2,13,22.57,-21.39,52.08
NSA_0.1_BP_2_3,HSR,BP,9,0.1,3,2,13,4.5,-4.17,77.35
NSA_0.1_BP_2_3,HSR,BP,11,0.1,3,2,13,24.95,-23.38,47.62
NSA_0.1_BP_2_3,HSR,BP,14,0.1,3,2,13,18.5,-18.49,58.18
NSA_0.1_BP_3_1,HSR,BP,1,0.1,1,3,16,27.84,-24.59,45.36
NSA_0.1_BP_3_1,HSR,BP,6,0.1,1,3,16,26.59,-22.9,41.18
NSA_0.1_BP_3_1,HSR,BP,9,0.1,1,3,16,15.99,-13.93,55.94
NSA_0.1_BP_3_1,HSR,BP,11,0.1,1,3,16,8.91,-7.28,74.29
NSA_0.1_BP_3_1,HSR,BP,14,0.1,1,3,16,9.34,-8.08,72.88
NSA_0.1_BP_3_2,HSR,BP,1,0.1,2,3,16,28.08,-24.65,45.68
NSA_0.1_BP_3_2,HSR,BP,6,0.1,2,3,16,26.93,-23.1,40.96
NSA_0.1_BP_3_2,HSR,BP,9,0.1,2,3,16,20.35,-18.67,48.43
NSA_0.1_BP_3_2,HSR,BP,11,0.1,2,3,16,8.98,-7.29,74.11
NSA_0.1_BP_3_2,HSR,BP,14,0.1,2,3,16,9.47,-8.12,72.88
NSA_0.1_BP_3_3,HSR,BP,1,0.1,3,3,16,27.99,-24.77,46.07
NSA_0.1_BP_3_3,HSR,BP,6,0.1,3,3,16,27.74,-23.72,41.07
NSA_0.1_BP_3_3,HSR,BP,9,0.1,3,3,16,20.3,-18.68,48.78
NSA_0.1_BP_3_3,HSR,BP,11,0.1,3,3,16,8.97,-7.34,74.36
NSA_0.1_BP_3_3,HSR,BP,14,0.1,3,3,16,9.28,-7.97,73.34
NSA_0.1_BP_4_1,HSR,BP,1,0.1,1,4,13,25.59,-22.81,46.91
NSA_0.1_BP_4_1,HSR,BP,6,0.1,1,4,13,27.02,-24.2,44.08
NSA_0.1_BP_4_1,HSR,BP,9,0.1,1,4,13,4.94,-3.81,81.88
NSA_0.1_BP_4_1,HSR,BP,11,0.1,1,4,13,14.6,-12.62,60.82
NSA_0.1_BP_4_1,HSR,BP,14,0.1,1,4,13,21.58,-20.72,48.6
NSA_0.1_BP_4_2,HSR,BP,1,0.1,2,4,13,26.02,-22.95,47.1
NSA_0.1_BP_4_2,HSR,BP,6,0.1,2,4,13,28.11,-25.02,43.37
NSA_0.1_BP_4_2,HSR,BP,9,0.1,2,4,13,4.91,-4.37,79.01
NSA_0.1_BP_4_2,HSR,BP,11,0.1,2,4,13,14.37,-12.25,61.28
NSA_0.1_BP_4_2,HSR,BP,14,0.1,2,4,13,21.32,-20.46,49.1
NSA_0.1_BP_4_3,HSR,BP,1,0.1,3,4,13,25.95,-23.07,47.08
NSA_0.1_BP_4_3,HSR,BP,6,0.1,3,4,13,28.23,-25.11,43.23
NSA_0.1_BP_4_3,HSR,BP,9,0.1,3,4,13,5.49,-4.91,78.18
NSA_0.1_BP_4_3,HSR,BP,11,0.1,3,4,13,14.11,-12.07,61.8
NSA_0.1_BP_4_3,HSR,BP,14,0.1,3,4,13,21.14,-20.29,49.33
NSA_0.1_BP_5_1,HSR,BP,1,0.1,1,5,14,24.66,-22.16,41.45
NSA_0.1_BP_5_1,HSR,BP,6,0.1,1,5,14,25.09,-23.04,46.54
NSA_0.1_BP_5_1,HSR,BP,9,0.1,1,5,14,17.56,-14.58,62.71
NSA_0.1_BP_5_1,HSR,BP,11,0.1,1,5,14,10.26,-9.51,73.18
NSA_0.1_BP_5_1,HSR,BP,14,0.1,1,5,14,18.18,-18.31,57.78
NSA_0.1_BP_5_2,HSR,BP,1,0.1,2,5,14,24.81,-22.39,42.5
NSA_0.1_BP_5_2,HSR,BP,6,0.1,2,5,14,24.9,-22.96,46.77
NSA_0.1_BP_5_2,HSR,BP,9,0.1,2,5,14,17.46,-14.39,62.86
NSA_0.1_BP_5_2,HSR,BP,11,0.1,2,5,14,10.18,-9.55,73.18
NSA_0.1_BP_5_2,HSR,BP,14,0.1,2,5,14,18.06,-18.36,57.57
NSA_0.1_BP_5_3,HSR,BP,1,0.1,3,5,14,25.29,-22.85,41.99
NSA_0.1_BP_5_3,HSR,BP,6,0.1,3,5,14,24.78,-23.03,46.79
NSA_0.1_BP_5_3,HSR,BP,9,0.1,3,5,14,17.3,-14.3,62.98
NSA_0.1_BP_5_3,HSR,BP,11,0.1,3,5,14,10.33,-9.61,72.92
NSA_0.1_BP_5_3,HSR,BP,14,0.1,3,5,14,18.08,-18.38,57.6
NSA_0.1_BP_6_1,HSR,BP,1,0.1,1,6,16,25.21,-21.58,44.98
NSA_0.1_BP_6_1,HSR,BP,6,0.1,1,6,16,28.5,-24.75,43.7
NSA_0.1_BP_6_1,HSR,BP,9,0.1,1,6,16,18.21,-16.1,59.33
NSA_0.1_BP_6_1,HSR,BP,11,0.1,1,6,16,6.24,-4.21,80.61
NSA_0.1_BP_6_1,HSR,BP,14,0.1,1,6,16,20.58,-19.23,53.92
NSA_0.1_BP_6_2,HSR,BP,1,0.1,2,6,16,24.11,-20.87,48.38
NSA_0.1_BP_6_2,HSR,BP,6,0.1,2,6,16,28.79,-24.98,43.56
NSA_0.1_BP_6_2,HSR,BP,9,0.1,2,6,16,18.68,-16.57,58.76
NSA_0.1_BP_6_2,HSR,BP,11,0.1,2,6,16,6.34,-4.26,80.36
NSA_0.1_BP_6_2,HSR,BP,14,0.1,2,6,16,20.63,-19.22,54.28
NSA_0.1_BP_6_3,HSR,BP,1,0.1,3,6,16,23.93,-20.98,48.6
NSA_0.1_BP_6_3,HSR,BP,6,0.1,3,6,16,28.32,-24.69,43.79
NSA_0.1_BP_6_3,HSR,BP,9,0.1,3,6,16,19.23,-16.98,58.5
NSA_0.1_BP_6_3,HSR,BP,11,0.1,3,6,16,6.32,-4.23,80.44
NSA_0.1_BP_6_3,HSR,BP,14,0.1,3,6,16,20.6,-19.19,54.44
NSA_0.1_BP_7_1,HSR,BP,1,0.1,1,7,12,18.64,-16.04,43.93
NSA_0.1_BP_7_1,HSR,BP,6,0.1,1,7,12,17.48,-17.14,59.26
NSA_0.1_BP_7_1,HSR,BP,9,0.1,1,7,12,9.49,-8.79,71.89
NSA_0.1_BP_7_1,HSR,BP,11,0.1,1,7,12,25.27,-22.35,46.6
NSA_0.1_BP_7_1,HSR,BP,14,0.1,1,7,12,10.38,-5.85,72.59
NSA_0.1_BP_7_2,HSR,BP,1,0.1,2,7,12,18.39,-16.18,43.95
NSA_0.1_BP_7_2,HSR,BP,6,0.1,2,7,12,12.98,-12.64,63.46
NSA_0.1_BP_7_2,HSR,BP,9,0.1,2,7,12,10.85,-10.15,69.13
NSA_0.1_BP_7_2,HSR,BP,11,0.1,2,7,12,25.18,-22.22,46.58
NSA_0.1_BP_7_2,HSR,BP,14,0.1,2,7,12,14.06,-9.95,67.16
NSA_0.1_BP_7_3,HSR,BP,1,0.1,3,7,12,18.56,-16.37,44.32
NSA_0.1_BP_7_3,HSR,BP,6,0.1,3,7,12,10.71,-10.39,67.05
NSA_0.1_BP_7_3,HSR,BP,9,0.1,3,7,12,10.75,-10.16,69.44
NSA_0.1_BP_7_3,HSR,BP,11,0.1,3,7,12,25.17,-22.38,46.49
NSA_0.1_BP_7_3,HSR,BP,14,0.1,3,7,12,13.99,-9.87,67.2
NSA_0.1_BP_8_1,HSR,BP,1,0.1,1,8,11,27.42,-24.77,44.81
NSA_0.1_BP_8_1,HSR,BP,6,0.1,1,8,11,24.27,-22.24,41.75
NSA_0.1_BP_8_1,HSR,BP,9,0.1,1,8,11,25.83,-23.04,40.49
NSA_0.1_BP_8_1,HSR,BP,11,0.1,1,8,11,6.63,-2.34,79.27
NSA_0.1_BP_8_1,HSR,BP,14,0.1,1,8,11,2.44,12.08,80.74
NSA_0.1_BP_8_2,HSR,BP,1,0.1,2,8,11,27.41,-24.84,45.54
NSA_0.1_BP_8_2,HSR,BP,6,0.1,2,8,11,25.46,-23.2,40.1
NSA_0.1_BP_8_2,HSR,BP,9,0.1,2,8,11,26.13,-23.18,39.76
NSA_0.1_BP_8_2,HSR,BP,11,0.1,2,8,11,9.46,-5.47,72.96
NSA_0.1_BP_8_2,HSR,BP,14,0.1,2,8,11,2.48,12.05,80.73
NSA_0.1_BP_8_3,HSR,BP,1,0.1,3,8,11,27.52,-24.81,45.67
NSA_0.1_BP_8_3,HSR,BP,6,0.1,3,8,11,25.57,-23.37,40.51
NSA_0.1_BP_8_3,HSR,BP,9,0.1,3,8,11,26.1,-23.38,40.13
NSA_0.1_BP_8_3,HSR,BP,11,0.1,3,8,11,10.16,-6.08,72.23
NSA_0.1_BP_8_3,HSR,BP,14,0.1,3,8,11,2.51,12.07,80.78
NSA_0.1_BP_9_1,HSR,BP,1,0.1,1,9,13,31.65,-27.64,39.44
NSA_0.1_BP_9_1,HSR,BP,6,0.1,1,9,13,16.06,-15.81,53.4
NSA_0.1_BP_9_1,HSR,BP,9,0.1,1,9,13,10.17,-9.47,71.47
NSA_0.1_BP_9_1,HSR,BP,11,0.1,1,9,13,22.15,-21.45,53.25
NSA_0.1_BP_9_1,HSR,BP,14,0.1,1,9,13,0.84,6.95,86.57
NSA_0.1_BP_9_2,HSR,BP,1,0.1,2,9,13,31.14,-27.75,40.89
NSA_0.1_BP_9_2,HSR,BP,6,0.1,2,9,13,18.15,-17.45,48.7
NSA_0.1_BP_9_2,HSR,BP,9,0.1,2,9,13,11.19,-8.78,49.01
NSA_0.1_BP_9_2,HSR,BP,11,0.1,2,9,13,22.45,-21.78,52.78
NSA_0.1_BP_9_2,HSR,BP,14,0.1,2,9,13,0.79,7.05,86.57
NSA_0.1_BP_9_3,HSR,BP,1,0.1,3,9,13,31.05,-27.76,41.29
NSA_0.1_BP_9_3,HSR,BP,6,0.1,3,9,13,18.52,-17.59,48.04
NSA_0.1_BP_9_3,HSR,BP,9,0.1,3,9,13,30.98,-27.29,41.05
NSA_0.1_BP_9_3,HSR,BP,11,0.1,3,9,13,22.55,-21.9,52.08
NSA_0.1_BP_9_3,HSR,BP,14,0.1,3,9,13,0.74,7.1,86.57
NSA_0.1_BP_10_1,HSR,BP,1,0.1,1,10,14,21.81,-20.16,40.63
NSA_0.1_BP_10_1,HSR,BP,6,0.1,1,10,14,27.11,-25.94,45.94
NSA_0.1_BP_10_1,HSR,BP,9,0.1,1,10,14,16.03,-15.04,62.46
NSA_0.1_BP_10_1,HSR,BP,11,0.1,1,10,14,25.58,-22.2,48.62
NSA_0.1_BP_10_1,HSR,BP,14,0.1,1,10,14,20.34,-20.41,56.27
NSA_0.1_BP_10_2,HSR,BP,1,0.1,2,10,14,29.3,-26.04,42.09
NSA_0.1_BP_10_2,HSR,BP,6,0.1,2,10,14,26.82,-25.64,46.05
NSA_0.1_BP_10_2,HSR,BP,9,0.1,2,10,14,16.34,-15.6,61.9
NSA_0.1_BP_10_2,HSR,BP,11,0.1,2,10,14,24.28,-21.4,48.58
NSA_0.1_BP_10_2,HSR,BP,14,0.1,2,10,14,20.44,-20.36,56.33
NSA_0.1_BP_10_3,HSR,BP,1,0.1,3,10,14,30.25,-27.69,41.97
NSA_0.1_BP_10_3,HSR,BP,6,0.1,3,10,14,26.82,-25.63,45.98
NSA_0.1_BP_10_3,HSR,BP,9,0.1,3,10,14,16.18,-15.5,62.03
NSA_0.1_BP_10_3,HSR,BP,11,0.1,3,10,14,23.97,-21,48.62
NSA_0.1_BP_10_3,HSR,BP,14,0.1,3,10,14,20.38,-20.32,56.35
NSA_0.1_BP_11_1,HSR,BP,1,0.1,1,11,14,13.4,-13.06,68.59
NSA_0.1_BP_11_1,HSR,BP,6,0.1,1,11,14,9.78,-10.16,70.3
NSA_0.1_BP_11_1,HSR,BP,9,0.1,1,11,14,12.27,-11.59,69.1
NSA_0.1_BP_11_1,HSR,BP,11,0.1,1,11,14,24.78,-21.63,47.72
NSA_0.1_BP_11_1,HSR,BP,14,0.1,1,11,14,4.47,-2.6,82.98
NSA_0.1_BP_11_2,HSR,BP,1,0.1,2,11,14,13.77,-13.51,67.93
NSA_0.1_BP_11_2,HSR,BP,6,0.1,2,11,14,9.47,-9.86,70.81
NSA_0.1_BP_11_2,HSR,BP,9,0.1,2,11,14,15.1,-14.2,64.62
NSA_0.1_BP_11_2,HSR,BP,11,0.1,2,11,14,24.8,-21.58,47.81
NSA_0.1_BP_11_2,HSR,BP,14,0.1,2,11,14,4.4,-2.52,83.06
NSA_0.1_BP_11_3,HSR,BP,1,0.1,3,11,14,13.96,-13.64,67.7
NSA_0.1_BP_11_3,HSR,BP,6,0.1,3,11,14,9.43,-9.83,70.45
NSA_0.1_BP_11_3,HSR,BP,9,0.1,3,11,14,14.98,-14.07,65
NSA_0.1_BP_11_3,HSR,BP,11,0.1,3,11,14,24.75,-21.66,47.63
NSA_0.1_BP_11_3,HSR,BP,14,0.1,3,11,14,4.39,-2.45,83.14
NSA_0.1_BP_12_1,HSR,BP,1,0.1,1,12,14,21.62,-19,42.11
NSA_0.1_BP_12_1,HSR,BP,6,0.1,1,12,14,14.69,-13.85,64.02
NSA_0.1_BP_12_1,HSR,BP,9,0.1,1,12,14,33.95,-28.54,42.38
NSA_0.1_BP_12_1,HSR,BP,11,0.1,1,12,14,2.67,-0.48,85.37
NSA_0.1_BP_12_1,HSR,BP,14,0.1,1,12,14,17.22,-17.2,55.88
NSA_0.1_BP_12_2,HSR,BP,1,0.1,2,12,14,20.07,-18.03,43.43
NSA_0.1_BP_12_2,HSR,BP,6,0.1,2,12,14,14.68,-13.77,64.31
NSA_0.1_BP_12_2,HSR,BP,9,0.1,2,12,14,33.19,-27.73,43.57
NSA_0.1_BP_12_2,HSR,BP,11,0.1,2,12,14,2.63,-0.41,85.91
NSA_0.1_BP_12_2,HSR,BP,14,0.1,2,12,14,17.07,-17.02,56.03
NSA_0.1_BP_12_3,HSR,BP,1,0.1,3,12,14,20.2,-18.24,44.13
NSA_0.1_BP_12_3,HSR,BP,6,0.1,3,12,14,15.05,-13.87,64.5
NSA_0.1_BP_12_3,HSR,BP,9,0.1,3,12,14,33.03,-27.72,43.7
NSA_0.1_BP_12_3,HSR,BP,11,0.1,3,12,14,2.66,-0.36,85.99
NSA_0.1_BP_12_3,HSR,BP,14,0.1,3,12,14,17.02,-17.01,56.06
NSA_0.3_BP_1_1,HSR,BP,1,0.3,1,1,12,10.64,-8.48,56.64
NSA_0.3_BP_1_1,HSR,BP,6,0.3,1,1,12,10.94,-9.79,62.93
NSA_0.3_BP_1_1,HSR,BP,9,0.3,1,1,12,27.99,-24.9,49.32
NSA_0.3_BP_1_1,HSR,BP,11,0.3,1,1,12,19.67,-18.65,58.49
NSA_0.3_BP_1_1,HSR,BP,14,0.3,1,1,12,17.09,-15.01,58.21
NSA_0.3_BP_1_2,HSR,BP,1,0.3,2,1,12,11.5,-9.15,55.23
NSA_0.3_BP_1_2,HSR,BP,6,0.3,2,1,12,11.69,-10.55,62.18
NSA_0.3_BP_1_2,HSR,BP,9,0.3,2,1,12,26.52,-23.99,50.82
NSA_0.3_BP_1_2,HSR,BP,11,0.3,2,1,12,19.39,-18.39,58.05
NSA_0.3_BP_1_2,HSR,BP,14,0.3,2,1,12,17.35,-15.39,57.68
NSA_0.3_BP_1_3,HSR,BP,1,0.3,3,1,12,12.14,-9.53,53.63
NSA_0.3_BP_1_3,HSR,BP,6,0.3,3,1,12,11.93,-10.78,62.66
NSA_0.3_BP_1_3,HSR,BP,9,0.3,3,1,12,25.8,-23.42,51.15
NSA_0.3_BP_1_3,HSR,BP,11,0.3,3,1,12,19.54,-18.39,57.88
NSA_0.3_BP_1_3,HSR,BP,14,0.3,3,1,12,17.85,-15.86,57.37
NSA_0.3_BP_2_1,HSR,BP,1,0.3,1,2,11,10.52,-7.25,56.07
NSA_0.3_BP_2_1,HSR,BP,6,0.3,1,2,11,7.43,-6.57,69.37
